,N,dim,std,jump,jump_prob,ve,L2,L2_true
88,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
89,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
90,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
91,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
92,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
93,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
94,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
95,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
96,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
97,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
98,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
99,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
0,2,1,0.01,0.3,0.5,0.001,3.66163,1.89917
1,2,1,0.01,0.3,0.5,0.001,3.65214,1.88484
2,2,1,0.01,0.3,0.5,0.001,3.64336,1.86498
3,2,1,0.01,0.3,0.5,0.001,3.65006,1.88188
4,2,1,0.01,0.3,0.5,0.001,3.64388,1.85061
5,2,1,0.01,0.3,0.5,0.001,3.64702,1.85559
6,2,1,0.01,0.3,0.5,0.001,3.65286,1.88743
7,2,1,0.01,0.3,0.5,0.001,3.8566,2.24013
8,2,1,0.01,0.3,0.5,0.001,3.65252,1.88564
9,2,1,0.01,0.3,0.5,0.001,3.64002,1.8434
10,2,1,0.01,0.3,0.5,0.001,3.63014,1.82345
11,2,1,0.01,0.3,0.5,0.001,3.65337,1.88782
12,2,1,0.01,0.3,0.5,0.001,3.64666,1.87377
13,2,1,0.01,0.3,0.5,0.001,3.66311,1.90212
14,2,1,0.01,0.3,0.5,0.001,3.65132,1.88443
15,2,1,0.01,0.3,0.5,0.001,3.64067,1.84369
16,2,1,0.01,0.3,0.5,0.001,3.64721,1.85587
17,2,1,0.01,0.3,0.5,0.001,3.65423,1.88882
18,2,1,0.01,0.3,0.5,0.001,3.65006,1.88127
19,2,1,0.01,0.3,0.5,0.001,3.6533,1.88729
20,2,1,0.01,0.3,0.5,0.001,3.64676,1.87245
21,2,1,0.01,0.3,0.5,0.001,3.65191,1.88536
22,2,1,0.01,0.3,0.5,0.001,3.64773,1.87436
23,2,1,0.01,0.3,0.5,0.001,3.65574,1.89173
24,2,1,0.01,0.3,0.5,0.001,3.63619,1.83513
25,2,1,0.01,0.3,0.5,0.001,3.64757,1.87466
26,2,1,0.01,0.3,0.5,0.001,3.66309,1.90089
27,2,1,0.01,0.3,0.5,0.001,3.63733,1.85021
28,2,1,0.01,0.3,0.5,0.001,3.64481,1.8689
29,2,1,0.01,0.3,0.5,0.001,3.64706,1.85569
30,2,1,0.01,0.3,0.5,0.001,3.64933,1.88056
31,2,1,0.01,0.3,0.5,0.001,3.85562,2.23796
32,2,1,0.01,0.3,0.5,0.001,3.64388,1.85037
33,2,1,0.01,0.3,0.5,0.001,3.64794,1.877
34,2,1,0.01,0.3,0.5,0.001,3.64953,1.8792
35,2,1,0.01,0.3,0.5,0.001,3.85254,2.23304
36,2,1,0.01,0.3,0.5,0.001,3.65176,1.88454
37,2,1,0.01,0.3,0.5,0.001,3.6487,1.8786
38,2,1,0.01,0.3,0.5,0.001,3.85869,2.24336
39,2,1,0.01,0.3,0.5,0.001,3.85366,2.23495
40,2,1,0.01,0.3,0.5,0.001,3.64262,1.84802
41,2,1,0.01,0.3,0.5,0.001,3.62518,1.81375
42,2,1,0.01,0.3,0.5,0.001,3.65286,1.88745
43,2,1,0.01,0.3,0.5,0.001,3.63979,1.84229
44,2,1,0.01,0.3,0.5,0.001,3.64723,1.87447
45,2,1,0.01,0.3,0.5,0.001,3.6484,1.87887
46,2,1,0.01,0.3,0.5,0.001,3.65319,1.88759
47,2,1,0.01,0.3,0.5,0.001,3.65812,1.89499
48,2,1,0.01,0.3,0.5,0.001,3.63764,1.84949
49,2,1,0.01,0.3,0.5,0.001,3.65099,1.88313
50,2,1,0.01,0.3,0.5,0.001,3.8403,2.21144
51,2,1,0.01,0.3,0.5,0.001,3.64564,1.85352
52,2,1,0.01,0.3,0.5,0.001,3.65567,1.89176
53,2,1,0.01,0.3,0.5,0.001,3.6469,1.85582
54,2,1,0.01,0.3,0.5,0.001,3.65406,1.88777
55,2,1,0.01,0.3,0.5,0.001,3.64529,1.85207
56,2,1,0.01,0.3,0.5,0.001,3.64657,1.85539
57,2,1,0.01,0.3,0.5,0.001,3.64587,1.85329
58,2,1,0.01,0.3,0.5,0.001,3.64611,1.85461
59,2,1,0.01,0.3,0.5,0.001,3.6353,1.83346
60,2,1,0.01,0.3,0.5,0.001,3.64595,1.87101
61,2,1,0.01,0.3,0.5,0.001,3.85818,2.24282
62,2,1,0.01,0.3,0.5,0.001,3.64604,1.85419
63,2,1,0.01,0.3,0.5,0.001,3.64658,1.85449
64,2,1,0.01,0.3,0.5,0.001,3.64595,1.85421
65,2,1,0.01,0.3,0.5,0.001,3.64755,1.87586
66,2,1,0.01,0.3,0.5,0.001,3.64598,1.85358
67,2,1,0.01,0.3,0.5,0.001,3.6487,1.87916
68,2,1,0.01,0.3,0.5,0.001,3.64607,1.85438
69,2,1,0.01,0.3,0.5,0.001,3.64523,1.85263
70,2,1,0.01,0.3,0.5,0.001,3.64593,1.85442
71,2,1,0.01,0.3,0.5,0.001,3.65318,1.88742
72,2,1,0.01,0.3,0.5,0.001,3.65338,1.88724
