,N,dim,std,jump,jump_prob,ve,L2,L2_true
3,7,1,0.01,0.3,0.5,0.001,3.94478,2.40874
4,7,1,0.01,0.3,0.5,0.001,4.11449,2.71049
5,7,1,0.01,0.3,0.5,0.001,3.91944,2.39303
6,7,1,0.01,0.3,0.5,0.001,4.10123,2.67451
7,7,1,0.01,0.3,0.5,0.001,3.78465,2.19722
8,7,1,0.01,0.3,0.5,0.001,3.80377,2.24045
9,7,1,0.01,0.3,0.5,0.001,3.88525,2.3684
10,7,1,0.01,0.3,0.5,0.001,3.86142,2.34134
11,7,1,0.01,0.3,0.5,0.001,3.93805,2.43956
12,7,1,0.01,0.3,0.5,0.001,3.87562,2.32583
13,7,1,0.01,0.3,0.5,0.001,4.00472,2.53717
14,7,1,0.01,0.3,0.5,0.001,3.9291,2.39141
15,7,1,0.01,0.3,0.5,0.001,4.0978,2.66412
16,7,1,0.01,0.3,0.5,0.001,3.93191,2.42965
17,7,1,0.01,0.3,0.5,0.001,4.00542,2.51307
18,7,1,0.01,0.3,0.5,0.001,3.94206,2.44855
19,7,1,0.01,0.3,0.5,0.001,3.82164,2.25043
20,7,1,0.01,0.3,0.5,0.001,3.97673,2.48042
21,7,1,0.01,0.3,0.5,0.001,4.03872,2.56912
22,7,1,0.01,0.3,0.5,0.001,3.79257,2.15079
23,7,1,0.01,0.3,0.5,0.001,3.97464,2.47298
24,7,1,0.01,0.3,0.5,0.001,4.06146,2.59216
25,7,1,0.01,0.3,0.5,0.001,3.88898,2.34937
26,7,1,0.01,0.3,0.5,0.001,4.02172,2.56855
27,7,1,0.01,0.3,0.5,0.001,3.83144,2.27676
28,7,1,0.01,0.3,0.5,0.001,4.17457,2.77893
29,7,1,0.01,0.3,0.5,0.001,4.14271,2.69596
30,7,1,0.01,0.3,0.5,0.001,4.11417,2.69395
31,7,1,0.01,0.3,0.5,0.001,3.90613,2.39525
32,7,1,0.01,0.3,0.5,0.001,3.91959,2.41701
33,7,1,0.01,0.3,0.5,0.001,3.96434,2.45052
34,7,1,0.01,0.3,0.5,0.001,4.08392,2.64813
35,7,1,0.01,0.3,0.5,0.001,3.81975,2.24125
36,7,1,0.01,0.3,0.5,0.001,4.09962,2.66431
37,7,1,0.01,0.3,0.5,0.001,3.82988,2.26381
38,7,1,0.01,0.3,0.5,0.001,3.92921,2.43432
39,7,1,0.01,0.3,0.5,0.001,3.98984,2.4979
40,7,1,0.01,0.3,0.5,0.001,4.1416,2.77596
41,7,1,0.01,0.3,0.5,0.001,3.88797,2.38368
42,7,1,0.01,0.3,0.5,0.001,3.95893,2.46212
43,7,1,0.01,0.3,0.5,0.001,3.92189,2.39983
44,7,1,0.01,0.3,0.5,0.001,3.97425,2.49355
45,7,1,0.01,0.3,0.5,0.001,4.07503,2.61654
46,7,1,0.01,0.3,0.5,0.001,4.02693,2.54942
47,7,1,0.01,0.3,0.5,0.001,3.96125,2.47428
48,7,1,0.01,0.3,0.5,0.001,3.94895,2.42919
49,7,1,0.01,0.3,0.5,0.001,3.94717,2.4875
50,7,1,0.01,0.3,0.5,0.001,3.97406,2.47664
51,7,1,0.01,0.3,0.5,0.001,3.77402,2.18153
52,7,1,0.01,0.3,0.5,0.001,4.05688,2.61837
53,7,1,0.01,0.3,0.5,0.001,3.94216,2.42376
54,7,1,0.01,0.3,0.5,0.001,4.31788,2.99561
55,7,1,0.01,0.3,0.5,0.001,3.89913,2.41165
56,7,1,0.01,0.3,0.5,0.001,3.75933,2.1453
57,7,1,0.01,0.3,0.5,0.001,4.02653,2.57141
58,7,1,0.01,0.3,0.5,0.001,3.9893,2.52339
59,7,1,0.01,0.3,0.5,0.001,3.9044,2.38016
60,7,1,0.01,0.3,0.5,0.001,4.10735,2.69561
61,7,1,0.01,0.3,0.5,0.001,3.98788,2.50012
62,7,1,0.01,0.3,0.5,0.001,3.91708,2.38508
63,7,1,0.01,0.3,0.5,0.001,4.05799,2.6004
64,7,1,0.01,0.3,0.5,0.001,3.85506,2.319
65,7,1,0.01,0.3,0.5,0.001,3.83446,2.24137
66,7,1,0.01,0.3,0.5,0.001,3.74419,2.09582
67,7,1,0.01,0.3,0.5,0.001,3.86385,2.33449
68,7,1,0.01,0.3,0.5,0.001,3.93437,2.42615
69,7,1,0.01,0.3,0.5,0.001,3.94893,2.49704
70,7,1,0.01,0.3,0.5,0.001,3.94495,2.44813
71,7,1,0.01,0.3,0.5,0.001,3.84585,2.26912
72,7,1,0.01,0.3,0.5,0.001,3.89863,2.37064
73,7,1,0.01,0.3,0.5,0.001,4.11345,2.6677
74,7,1,0.01,0.3,0.5,0.001,4.00525,2.52146
75,7,1,0.01,0.3,0.5,0.001,4.01337,2.52706
76,7,1,0.01,0.3,0.5,0.001,4.07022,2.63812
77,7,1,0.01,0.3,0.5,0.001,3.93045,2.38126
78,7,1,0.01,0.3,0.5,0.001,4.14114,2.73261
79,7,1,0.01,0.3,0.5,0.001,3.82775,2.23606
80,7,1,0.01,0.3,0.5,0.001,3.79543,2.23343
81,7,1,0.01,0.3,0.5,0.001,3.97158,2.4713
82,7,1,0.01,0.3,0.5,0.001,4.02283,2.55051
83,7,1,0.01,0.3,0.5,0.001,3.84653,2.33297
84,7,1,0.01,0.3,0.5,0.001,3.82974,2.26265
85,7,1,0.01,0.3,0.5,0.001,4.1031,2.67304
86,7,1,0.01,0.3,0.5,0.001,4.31705,3.01791
87,7,1,0.01,0.3,0.5,0.001,4.00664,2.5162
88,7,1,0.01,0.3,0.5,0.001,3.916,2.39208
89,7,1,0.01,0.3,0.5,0.001,3.95621,2.48562
90,7,1,0.01,0.3,0.5,0.001,3.95949,2.45377
91,7,1,0.01,0.3,0.5,0.001,3.97999,2.51494
92,7,1,0.01,0.3,0.5,0.001,4.08784,2.66064
93,7,1,0.01,0.3,0.5,0.001,3.89005,2.3676
94,7,1,0.01,0.3,0.5,0.001,3.99045,2.49854
95,7,1,0.01,0.3,0.5,0.001,3.99846,2.5477
96,7,1,0.01,0.3,0.5,0.001,3.83665,2.28624
97,7,1,0.01,0.3,0.5,0.001,4.03588,2.57677
98,7,1,0.01,0.3,0.5,0.001,3.81188,2.23194
99,7,1,0.01,0.3,0.5,0.001,4.02387,2.55054
0,8,1,0.01,0.3,0.5,0.01,3.58958,0.76565
1,8,1,0.01,0.3,0.5,0.01,3.64267,1.04512
2,8,1,0.01,0.3,0.5,0.01,3.6191,0.95464
3,8,1,0.01,0.3,0.5,0.01,3.73131,1.32689
4,8,1,0.01,0.3,0.5,0.01,3.73812,1.40381
5,8,1,0.01,0.3,0.5,0.01,3.68634,1.11665
6,8,1,0.01,0.3,0.5,0.01,3.70472,1.38057
7,8,1,0.01,0.3,0.5,0.01,3.70469,1.30326
8,8,1,0.01,0.3,0.5,0.01,3.60329,1.00364
9,8,1,0.01,0.3,0.5,0.01,3.85647,1.65077
10,8,1,0.01,0.3,0.5,0.01,3.72838,1.32365
11,8,1,0.01,0.3,0.5,0.01,3.59419,0.97857
12,8,1,0.01,0.3,0.5,0.01,3.6188,1.0196
13,8,1,0.01,0.3,0.5,0.01,3.56158,0.8581
14,8,1,0.01,0.3,0.5,0.01,3.79219,1.54061
15,8,1,0.01,0.3,0.5,0.01,3.73023,1.26744
16,8,1,0.01,0.3,0.5,0.01,3.6386,1.02217
17,8,1,0.01,0.3,0.5,0.01,3.62675,0.93753
18,8,1,0.01,0.3,0.5,0.01,3.63646,1.05036
19,8,1,0.01,0.3,0.5,0.01,3.65856,1.15391
20,8,1,0.01,0.3,0.5,0.01,3.67033,1.14032
21,8,1,0.01,0.3,0.5,0.01,3.68965,1.25734
22,8,1,0.01,0.3,0.5,0.01,3.63183,1.07621
23,8,1,0.01,0.3,0.5,0.01,3.86224,1.62878
24,8,1,0.01,0.3,0.5,0.01,3.58339,0.95247
25,8,1,0.01,0.3,0.5,0.01,3.60734,1.02609
26,8,1,0.01,0.3,0.5,0.01,3.57628,0.83211
27,8,1,0.01,0.3,0.5,0.01,3.62938,1.04765
28,8,1,0.01,0.3,0.5,0.01,3.69266,1.19177
29,8,1,0.01,0.3,0.5,0.01,3.63701,1.04268
30,8,1,0.01,0.3,0.5,0.01,3.61783,0.99126
31,8,1,0.01,0.3,0.5,0.01,3.84833,1.53868
32,8,1,0.01,0.3,0.5,0.01,3.56444,0.89835
33,8,1,0.01,0.3,0.5,0.01,3.66474,1.11306
34,8,1,0.01,0.3,0.5,0.01,3.73592,1.29002
35,8,1,0.01,0.3,0.5,0.01,3.59687,0.80221
36,8,1,0.01,0.3,0.5,0.01,3.6038,0.9147
37,8,1,0.01,0.3,0.5,0.01,3.6413,0.89976
38,8,1,0.01,0.3,0.5,0.01,3.67283,1.05808
39,8,1,0.01,0.3,0.5,0.01,3.55642,0.69034
40,8,1,0.01,0.3,0.5,0.01,3.66015,1.06487
41,8,1,0.01,0.3,0.5,0.01,3.61626,1.14177
42,8,1,0.01,0.3,0.5,0.01,3.62573,1.0795
43,8,1,0.01,0.3,0.5,0.01,3.79479,1.52784
44,8,1,0.01,0.3,0.5,0.01,3.83079,1.62229
45,8,1,0.01,0.3,0.5,0.01,3.6674,1.05163
46,8,1,0.01,0.3,0.5,0.01,3.62839,1.09787
47,8,1,0.01,0.3,0.5,0.01,3.66228,1.0895
48,8,1,0.01,0.3,0.5,0.01,3.725,1.23974
49,8,1,0.01,0.3,0.5,0.01,3.86439,1.58864
50,8,1,0.01,0.3,0.5,0.01,3.62768,1.07284
51,8,1,0.01,0.3,0.5,0.01,3.68621,1.36062
52,8,1,0.01,0.3,0.5,0.01,3.67283,1.09137
53,8,1,0.01,0.3,0.5,0.01,3.59164,1.05173
54,8,1,0.01,0.3,0.5,0.01,3.6008,0.87595
55,8,1,0.01,0.3,0.5,0.01,3.66338,1.12748
56,8,1,0.01,0.3,0.5,0.01,3.78001,1.38412
57,8,1,0.01,0.3,0.5,0.01,3.62024,0.96577
58,8,1,0.01,0.3,0.5,0.01,3.6448,1.12398
59,8,1,0.01,0.3,0.5,0.01,3.71193,1.23536
60,8,1,0.01,0.3,0.5,0.01,3.67679,1.09774
61,8,1,0.01,0.3,0.5,0.01,3.61171,0.95964
62,8,1,0.01,0.3,0.5,0.01,3.87041,1.7019
63,8,1,0.01,0.3,0.5,0.01,3.57337,0.91145
64,8,1,0.01,0.3,0.5,0.01,3.59103,0.9265
65,8,1,0.01,0.3,0.5,0.01,3.72768,1.30358
66,8,1,0.01,0.3,0.5,0.01,3.61461,0.87082
67,8,1,0.01,0.3,0.5,0.01,3.69211,1.14489
68,8,1,0.01,0.3,0.5,0.01,3.59567,1.01784
69,8,1,0.01,0.3,0.5,0.01,3.65913,1.23473
70,8,1,0.01,0.3,0.5,0.01,3.83629,1.53983
71,8,1,0.01,0.3,0.5,0.01,3.6026,0.97786
72,8,1,0.01,0.3,0.5,0.01,3.64901,1.0171
73,8,1,0.01,0.3,0.5,0.01,3.64451,1.03192
74,8,1,0.01,0.3,0.5,0.01,3.68981,1.23991
75,8,1,0.01,0.3,0.5,0.01,3.73602,1.39205
76,8,1,0.01,0.3,0.5,0.01,3.56235,0.78161
77,8,1,0.01,0.3,0.5,0.01,3.58678,0.82995
78,8,1,0.01,0.3,0.5,0.01,3.61376,1.09037
79,8,1,0.01,0.3,0.5,0.01,3.61101,1.08085
80,8,1,0.01,0.3,0.5,0.01,3.73293,1.45498
81,8,1,0.01,0.3,0.5,0.01,3.601,0.94016
82,8,1,0.01,0.3,0.5,0.01,3.70165,1.24746
83,8,1,0.01,0.3,0.5,0.01,3.72972,1.33931
84,8,1,0.01,0.3,0.5,0.01,3.54266,0.72806
85,8,1,0.01,0.3,0.5,0.01,3.69351,1.21796
86,8,1,0.01,0.3,0.5,0.01,3.57335,0.90873
87,8,1,0.01,0.3,0.5,0.01,3.7079,1.18199
88,8,1,0.01,0.3,0.5,0.01,3.70321,1.25216
89,8,1,0.01,0.3,0.5,0.01,3.64765,1.00383
90,8,1,0.01,0.3,0.5,0.01,3.5659,0.94038
91,8,1,0.01,0.3,0.5,0.01,3.71532,1.17199
92,8,1,0.01,0.3,0.5,0.01,3.553,0.86277
93,8,1,0.01,0.3,0.5,0.01,3.61035,0.9484
94,8,1,0.01,0.3,0.5,0.01,3.59432,0.88933
95,8,1,0.01,0.3,0.5,0.01,3.55904,0.68749
96,8,1,0.01,0.3,0.5,0.01,3.81204,1.47654
97,8,1,0.01,0.3,0.5,0.01,3.66646,1.16253
98,8,1,0.01,0.3,0.5,0.01,3.57188,0.90574
99,8,1,0.01,0.3,0.5,0.01,3.57685,0.82772
0,8,1,0.01,0.3,0.5,0.0025,3.82248,1.89806
1,8,1,0.01,0.3,0.5,0.0025,3.80636,1.93977
2,8,1,0.01,0.3,0.5,0.0025,3.80863,1.94867
3,8,1,0.01,0.3,0.5,0.0025,3.93117,2.12316
4,8,1,0.01,0.3,0.5,0.0025,3.97992,2.27806
5,8,1,0.01,0.3,0.5,0.0025,3.92836,2.08571
6,8,1,0.01,0.3,0.5,0.0025,3.84853,2.11193
7,8,1,0.01,0.3,0.5,0.0025,3.93977,2.16357
8,8,1,0.01,0.3,0.5,0.0025,3.80561,1.95221
9,8,1,0.01,0.3,0.5,0.0025,4.02289,2.27888
10,8,1,0.01,0.3,0.5,0.0025,3.94117,2.15905
11,8,1,0.01,0.3,0.5,0.0025,3.80833,1.94138
12,8,1,0.01,0.3,0.5,0.0025,3.73283,1.82231
13,8,1,0.01,0.3,0.5,0.0025,3.64862,1.61723
14,8,1,0.01,0.3,0.5,0.0025,4.04747,2.38011
15,8,1,0.01,0.3,0.5,0.0025,3.92139,2.10919
16,8,1,0.01,0.3,0.5,0.0025,3.78749,1.86779
17,8,1,0.01,0.3,0.5,0.0025,3.81675,1.86451
18,8,1,0.01,0.3,0.5,0.0025,3.85812,1.97583
19,8,1,0.01,0.3,0.5,0.0025,3.87606,2.02961
20,8,1,0.01,0.3,0.5,0.0025,3.91924,2.09544
21,8,1,0.01,0.3,0.5,0.0025,3.81838,1.93452
22,8,1,0.01,0.3,0.5,0.0025,3.7288,1.79891
23,8,1,0.01,0.3,0.5,0.0025,4.12743,2.44581
24,8,1,0.01,0.3,0.5,0.0025,3.76083,1.82935
25,8,1,0.01,0.3,0.5,0.0025,3.71223,1.75982
26,8,1,0.01,0.3,0.5,0.0025,3.73871,1.74351
27,8,1,0.01,0.3,0.5,0.0025,3.81322,1.94165
28,8,1,0.01,0.3,0.5,0.0025,3.90432,2.08944
29,8,1,0.01,0.3,0.5,0.0025,3.7807,1.90629
30,8,1,0.01,0.3,0.5,0.0025,3.77102,1.82825
31,8,1,0.01,0.3,0.5,0.0025,4.22014,2.58936
32,8,1,0.01,0.3,0.5,0.0025,3.7151,1.75625
33,8,1,0.01,0.3,0.5,0.0025,3.78412,1.87301
34,8,1,0.01,0.3,0.5,0.0025,4.04394,2.29891
35,8,1,0.01,0.3,0.5,0.0025,3.77771,1.80943
36,8,1,0.01,0.3,0.5,0.0025,3.73694,1.73007
37,8,1,0.01,0.3,0.5,0.0025,3.87808,1.95297
38,8,1,0.01,0.3,0.5,0.0025,4.01317,2.18542
39,8,1,0.01,0.3,0.5,0.0025,3.66695,1.58289
40,8,1,0.01,0.3,0.5,0.0025,3.93854,2.13417
41,8,1,0.01,0.3,0.5,0.0025,3.75662,1.95089
42,8,1,0.01,0.3,0.5,0.0025,3.855,2.0223
43,8,1,0.01,0.3,0.5,0.0025,3.9316,2.12505
44,8,1,0.01,0.3,0.5,0.0025,4.02689,2.32031
45,8,1,0.01,0.3,0.5,0.0025,3.82807,1.92399
46,8,1,0.01,0.3,0.5,0.0025,3.805,1.97321
47,8,1,0.01,0.3,0.5,0.0025,3.83657,1.92098
48,8,1,0.01,0.3,0.5,0.0025,3.94304,2.15556
49,8,1,0.01,0.3,0.5,0.0025,4.22921,2.58736
50,8,1,0.01,0.3,0.5,0.0025,3.75161,1.84738
51,8,1,0.01,0.3,0.5,0.0025,3.80909,2.06572
52,8,1,0.01,0.3,0.5,0.0025,3.99472,2.20289
53,8,1,0.01,0.3,0.5,0.0025,3.69304,1.79078
54,8,1,0.01,0.3,0.5,0.0025,3.71711,1.70308
55,8,1,0.01,0.3,0.5,0.0025,3.89519,2.08792
56,8,1,0.01,0.3,0.5,0.0025,4.10233,2.42495
57,8,1,0.01,0.3,0.5,0.0025,3.8335,1.97332
58,8,1,0.01,0.3,0.5,0.0025,3.79709,1.90601
59,8,1,0.01,0.3,0.5,0.0025,3.94464,2.15573
60,8,1,0.01,0.3,0.5,0.0025,3.96699,2.19191
61,8,1,0.01,0.3,0.5,0.0025,3.84806,1.98246
62,8,1,0.01,0.3,0.5,0.0025,4.0606,2.34599
63,8,1,0.01,0.3,0.5,0.0025,3.71195,1.75684
64,8,1,0.01,0.3,0.5,0.0025,3.71233,1.72024
65,8,1,0.01,0.3,0.5,0.0025,3.89516,2.05189
66,8,1,0.01,0.3,0.5,0.0025,3.78954,1.80328
67,8,1,0.01,0.3,0.5,0.0025,3.9343,2.11948
68,8,1,0.01,0.3,0.5,0.0025,3.79445,1.94256
69,8,1,0.01,0.3,0.5,0.0025,3.82802,2.02815
70,8,1,0.01,0.3,0.5,0.0025,4.10742,2.41057
71,8,1,0.01,0.3,0.5,0.0025,3.73639,1.79846
72,8,1,0.01,0.3,0.5,0.0025,3.85109,1.96717
73,8,1,0.01,0.3,0.5,0.0025,3.79472,1.85932
74,8,1,0.01,0.3,0.5,0.0025,3.94262,2.18182
75,8,1,0.01,0.3,0.5,0.0025,3.95576,2.21786
76,8,1,0.01,0.3,0.5,0.0025,3.70953,1.72756
77,8,1,0.01,0.3,0.5,0.0025,3.71623,1.73185
78,8,1,0.01,0.3,0.5,0.0025,3.69416,1.79036
79,8,1,0.01,0.3,0.5,0.0025,3.71058,1.85714
80,8,1,0.01,0.3,0.5,0.0025,3.85342,2.09134
81,8,1,0.01,0.3,0.5,0.0025,3.85019,1.95461
82,8,1,0.01,0.3,0.5,0.0025,4.04167,2.33362
83,8,1,0.01,0.3,0.5,0.0025,4.01851,2.29315
84,8,1,0.01,0.3,0.5,0.0025,3.62844,1.61102
85,8,1,0.01,0.3,0.5,0.0025,3.97253,2.20857
86,8,1,0.01,0.3,0.5,0.0025,3.70457,1.77124
87,8,1,0.01,0.3,0.5,0.0025,3.95681,2.14252
88,8,1,0.01,0.3,0.5,0.0025,3.91991,2.12125
89,8,1,0.01,0.3,0.5,0.0025,3.86311,1.96172
90,8,1,0.01,0.3,0.5,0.0025,3.71452,1.83702
91,8,1,0.01,0.3,0.5,0.0025,3.87128,1.94368
92,8,1,0.01,0.3,0.5,0.0025,3.70118,1.76114
93,8,1,0.01,0.3,0.5,0.0025,3.79036,1.89332
94,8,1,0.01,0.3,0.5,0.0025,3.62581,1.57717
95,8,1,0.01,0.3,0.5,0.0025,3.7895,1.81947
96,8,1,0.01,0.3,0.5,0.0025,4.07081,2.37153
97,8,1,0.01,0.3,0.5,0.0025,3.84268,1.98673
98,8,1,0.01,0.3,0.5,0.0025,3.82274,1.95061
99,8,1,0.01,0.3,0.5,0.0025,3.79598,1.90125
0,8,1,0.01,0.3,0.5,0.001,4.02095,2.55844
1,8,1,0.01,0.3,0.5,0.001,3.93715,2.48732
2,8,1,0.01,0.3,0.5,0.001,3.93886,2.47635
3,8,1,0.01,0.3,0.5,0.001,4.02728,2.5682
4,8,1,0.01,0.3,0.5,0.001,4.06954,2.6856
5,8,1,0.01,0.3,0.5,0.001,4.0685,2.63474
6,8,1,0.01,0.3,0.5,0.001,3.94152,2.51921
7,8,1,0.01,0.3,0.5,0.001,4.03019,2.58908
8,8,1,0.01,0.3,0.5,0.001,3.94552,2.47409
9,8,1,0.01,0.3,0.5,0.001,4.11013,2.69959
10,8,1,0.01,0.3,0.5,0.001,4.03617,2.60624
11,8,1,0.01,0.3,0.5,0.001,3.92104,2.42395
12,8,1,0.01,0.3,0.5,0.001,3.85144,2.35292
13,8,1,0.01,0.3,0.5,0.001,3.79268,2.21934
14,8,1,0.01,0.3,0.5,0.001,4.1364,2.77858
15,8,1,0.01,0.3,0.5,0.001,4.02718,2.59261
16,8,1,0.01,0.3,0.5,0.001,3.85292,2.3148
17,8,1,0.01,0.3,0.5,0.001,4.01016,2.53652
18,8,1,0.01,0.3,0.5,0.001,3.98939,2.49577
19,8,1,0.01,0.3,0.5,0.001,4.01603,2.56478
20,8,1,0.01,0.3,0.5,0.001,4.06152,2.63192
21,8,1,0.01,0.3,0.5,0.001,3.9054,2.38126
22,8,1,0.01,0.3,0.5,0.001,3.82013,2.28781
23,8,1,0.01,0.3,0.5,0.001,4.2125,2.85098
24,8,1,0.01,0.3,0.5,0.001,3.94104,2.43473
25,8,1,0.01,0.3,0.5,0.001,3.8285,2.27934
26,8,1,0.01,0.3,0.5,0.001,3.86846,2.30893
27,8,1,0.01,0.3,0.5,0.001,3.95164,2.47263
28,8,1,0.01,0.3,0.5,0.001,3.9854,2.52482
29,8,1,0.01,0.3,0.5,0.001,3.93354,2.47728
30,8,1,0.01,0.3,0.5,0.001,3.92813,2.43213
31,8,1,0.01,0.3,0.5,0.001,4.33906,3.02287
32,8,1,0.01,0.3,0.5,0.001,3.86724,2.33143
33,8,1,0.01,0.3,0.5,0.001,3.87849,2.36457
34,8,1,0.01,0.3,0.5,0.001,4.14755,2.74751
35,8,1,0.01,0.3,0.5,0.001,3.93036,2.43071
36,8,1,0.01,0.3,0.5,0.001,3.81308,2.21819
37,8,1,0.01,0.3,0.5,0.001,4.05542,2.58815
38,8,1,0.01,0.3,0.5,0.001,4.19515,2.79982
39,8,1,0.01,0.3,0.5,0.001,3.78048,2.1693
40,8,1,0.01,0.3,0.5,0.001,4.07111,2.64539
41,8,1,0.01,0.3,0.5,0.001,3.85232,2.39505
42,8,1,0.01,0.3,0.5,0.001,4.00987,2.55202
43,8,1,0.01,0.3,0.5,0.001,4.02464,2.56508
44,8,1,0.01,0.3,0.5,0.001,4.10506,2.71584
45,8,1,0.01,0.3,0.5,0.001,3.93137,2.44051
46,8,1,0.01,0.3,0.5,0.001,3.916,2.44218
47,8,1,0.01,0.3,0.5,0.001,4.02206,2.55461
48,8,1,0.01,0.3,0.5,0.001,4.03922,2.62215
49,8,1,0.01,0.3,0.5,0.001,4.31948,2.99108
50,8,1,0.01,0.3,0.5,0.001,3.84939,2.33709
51,8,1,0.01,0.3,0.5,0.001,3.87507,2.44544
52,8,1,0.01,0.3,0.5,0.001,4.16376,2.77454
53,8,1,0.01,0.3,0.5,0.001,3.80513,2.28263
54,8,1,0.01,0.3,0.5,0.001,3.82713,2.25381
55,8,1,0.01,0.3,0.5,0.001,4.02486,2.59243
56,8,1,0.01,0.3,0.5,0.001,4.19712,2.84721
57,8,1,0.01,0.3,0.5,0.001,3.96594,2.50476
58,8,1,0.01,0.3,0.5,0.001,3.88181,2.36404
59,8,1,0.01,0.3,0.5,0.001,4.0551,2.62205
60,8,1,0.01,0.3,0.5,0.001,4.08316,2.66965
61,8,1,0.01,0.3,0.5,0.001,3.95998,2.48183
62,8,1,0.01,0.3,0.5,0.001,4.15677,2.75897
63,8,1,0.01,0.3,0.5,0.001,3.89903,2.38194
64,8,1,0.01,0.3,0.5,0.001,3.87371,2.34278
65,8,1,0.01,0.3,0.5,0.001,4.03655,2.57352
66,8,1,0.01,0.3,0.5,0.001,3.88984,2.33731
67,8,1,0.01,0.3,0.5,0.001,4.06677,2.631
68,8,1,0.01,0.3,0.5,0.001,3.93334,2.44063
69,8,1,0.01,0.3,0.5,0.001,3.92463,2.47693
70,8,1,0.01,0.3,0.5,0.001,4.23182,2.8833
71,8,1,0.01,0.3,0.5,0.001,3.8574,2.33031
72,8,1,0.01,0.3,0.5,0.001,3.98347,2.50618
73,8,1,0.01,0.3,0.5,0.001,3.92977,2.44488
74,8,1,0.01,0.3,0.5,0.001,4.0422,2.63843
75,8,1,0.01,0.3,0.5,0.001,4.04725,2.65904
76,8,1,0.01,0.3,0.5,0.001,3.8288,2.26451
77,8,1,0.01,0.3,0.5,0.001,3.83981,2.29834
78,8,1,0.01,0.3,0.5,0.001,3.77637,2.25602
79,8,1,0.01,0.3,0.5,0.001,3.8169,2.3311
80,8,1,0.01,0.3,0.5,0.001,3.93572,2.48599
81,8,1,0.01,0.3,0.5,0.001,3.9963,2.50412
82,8,1,0.01,0.3,0.5,0.001,4.15833,2.78238
83,8,1,0.01,0.3,0.5,0.001,4.13928,2.756
84,8,1,0.01,0.3,0.5,0.001,3.72549,2.12577
85,8,1,0.01,0.3,0.5,0.001,4.08594,2.68412
86,8,1,0.01,0.3,0.5,0.001,3.8301,2.30178
87,8,1,0.01,0.3,0.5,0.001,4.08247,2.64843
88,8,1,0.01,0.3,0.5,0.001,4.06423,2.64806
89,8,1,0.01,0.3,0.5,0.001,4.00861,2.54081
90,8,1,0.01,0.3,0.5,0.001,3.82979,2.32338
91,8,1,0.01,0.3,0.5,0.001,4.06346,2.61931
92,8,1,0.01,0.3,0.5,0.001,3.83634,2.29479
93,8,1,0.01,0.3,0.5,0.001,3.87083,2.36167
94,8,1,0.01,0.3,0.5,0.001,3.7118,2.10957
95,8,1,0.01,0.3,0.5,0.001,3.94942,2.43984
96,8,1,0.01,0.3,0.5,0.001,4.15146,2.78388
97,8,1,0.01,0.3,0.5,0.001,3.93393,2.45392
98,8,1,0.01,0.3,0.5,0.001,3.97667,2.49579
99,8,1,0.01,0.3,0.5,0.001,3.94848,2.47462
0,10,1,0.01,0.3,0.5,0.01,3.67408,1.12219
1,10,1,0.01,0.3,0.5,0.01,3.78042,1.50448
2,10,1,0.01,0.3,0.5,0.01,3.59819,1.00151
3,10,1,0.01,0.3,0.5,0.01,3.65023,1.0583
4,10,1,0.01,0.3,0.5,0.01,3.64401,1.0891
5,10,1,0.01,0.3,0.5,0.01,3.59327,1.02584
6,10,1,0.01,0.3,0.5,0.01,3.63674,0.97588
7,10,1,0.01,0.3,0.5,0.01,3.57213,0.94734
8,10,1,0.01,0.3,0.5,0.01,3.60398,0.99478
9,10,1,0.01,0.3,0.5,0.01,3.62393,0.94375
10,10,1,0.01,0.3,0.5,0.01,3.56177,0.78489
11,10,1,0.01,0.3,0.5,0.01,3.77475,1.48591
12,10,1,0.01,0.3,0.5,0.01,3.57623,0.97565
13,10,1,0.01,0.3,0.5,0.01,3.59819,1.01662
14,10,1,0.01,0.3,0.5,0.01,3.60066,0.90952
15,10,1,0.01,0.3,0.5,0.01,3.55946,0.76915
16,10,1,0.01,0.3,0.5,0.01,3.60961,0.91863
17,10,1,0.01,0.3,0.5,0.01,3.62128,1.01929
18,10,1,0.01,0.3,0.5,0.01,3.62084,1.01672
19,10,1,0.01,0.3,0.5,0.01,3.53044,0.79544
20,10,1,0.01,0.3,0.5,0.01,3.68243,1.18571
21,10,1,0.01,0.3,0.5,0.01,3.63796,1.07576
22,10,1,0.01,0.3,0.5,0.01,3.55814,0.94763
23,10,1,0.01,0.3,0.5,0.01,3.5553,0.79645
24,10,1,0.01,0.3,0.5,0.01,3.58418,0.83259
25,10,1,0.01,0.3,0.5,0.01,3.86804,1.6195
26,10,1,0.01,0.3,0.5,0.01,3.61957,0.98411
27,10,1,0.01,0.3,0.5,0.01,3.58895,0.95991
28,10,1,0.01,0.3,0.5,0.01,3.78376,1.47331
29,10,1,0.01,0.3,0.5,0.01,3.63297,0.98064
30,10,1,0.01,0.3,0.5,0.01,3.66746,1.09292
31,10,1,0.01,0.3,0.5,0.01,3.65077,1.13847
32,10,1,0.01,0.3,0.5,0.01,3.92242,1.79137
33,10,1,0.01,0.3,0.5,0.01,3.65381,1.21515
34,10,1,0.01,0.3,0.5,0.01,3.56534,0.86221
35,10,1,0.01,0.3,0.5,0.01,3.61193,1.14788
