,N,dim,std,jump,jump_prob,ve,L2,L2_true
98,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
99,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
0,2,1,0.01,0.3,0.5,0.01,3.62238,0.79672
1,2,1,0.01,0.3,0.5,0.01,3.81165,1.37976
2,2,1,0.01,0.3,0.5,0.01,3.63395,0.94045
3,2,1,0.01,0.3,0.5,0.01,3.62883,0.9163
4,2,1,0.01,0.3,0.5,0.01,3.60506,0.73025
5,2,1,0.01,0.3,0.5,0.01,3.64372,0.98116
6,2,1,0.01,0.3,0.5,0.01,3.63839,0.96429
7,2,1,0.01,0.3,0.5,0.01,3.59871,0.67512
8,2,1,0.01,0.3,0.5,0.01,3.61788,0.78259
9,2,1,0.01,0.3,0.5,0.01,3.79537,1.33573
10,2,1,0.01,0.3,0.5,0.01,3.62255,0.76005
11,2,1,0.01,0.3,0.5,0.01,3.60359,0.71137
12,2,1,0.01,0.3,0.5,0.01,3.63714,0.95904
13,2,1,0.01,0.3,0.5,0.01,3.60275,0.73368
14,2,1,0.01,0.3,0.5,0.01,3.6305,0.90655
15,2,1,0.01,0.3,0.5,0.01,3.61725,0.84441
16,2,1,0.01,0.3,0.5,0.01,3.82022,1.40407
17,2,1,0.01,0.3,0.5,0.01,3.61957,0.7866
18,2,1,0.01,0.3,0.5,0.01,3.62356,0.80257
19,2,1,0.01,0.3,0.5,0.01,3.60328,0.72068
20,2,1,0.01,0.3,0.5,0.01,3.59876,0.66921
21,2,1,0.01,0.3,0.5,0.01,3.62317,0.80042
22,2,1,0.01,0.3,0.5,0.01,3.62289,0.80027
23,2,1,0.01,0.3,0.5,0.01,3.62673,0.89553
24,2,1,0.01,0.3,0.5,0.01,3.76832,1.26168
25,2,1,0.01,0.3,0.5,0.01,3.64553,0.98516
26,2,1,0.01,0.3,0.5,0.01,3.63491,0.95008
27,2,1,0.01,0.3,0.5,0.01,3.59929,0.67844
28,2,1,0.01,0.3,0.5,0.01,3.62307,0.80091
29,2,1,0.01,0.3,0.5,0.01,3.63655,0.94269
30,2,1,0.01,0.3,0.5,0.01,3.63463,0.92529
31,2,1,0.01,0.3,0.5,0.01,3.63425,0.94911
32,2,1,0.01,0.3,0.5,0.01,3.62244,0.79897
33,2,1,0.01,0.3,0.5,0.01,3.63449,0.9361
34,2,1,0.01,0.3,0.5,0.01,3.63068,0.93035
35,2,1,0.01,0.3,0.5,0.01,3.81193,1.38025
36,2,1,0.01,0.3,0.5,0.01,3.63748,0.96307
37,2,1,0.01,0.3,0.5,0.01,3.61047,0.75575
38,2,1,0.01,0.3,0.5,0.01,3.63628,0.95571
39,2,1,0.01,0.3,0.5,0.01,3.63618,0.95712
40,2,1,0.01,0.3,0.5,0.01,3.60461,0.7259
41,2,1,0.01,0.3,0.5,0.01,3.61456,0.82233
42,2,1,0.01,0.3,0.5,0.01,3.63582,0.95055
43,2,1,0.01,0.3,0.5,0.01,3.61272,0.81287
44,2,1,0.01,0.3,0.5,0.01,3.6442,0.9726
45,2,1,0.01,0.3,0.5,0.01,3.61598,0.77622
46,2,1,0.01,0.3,0.5,0.01,3.81818,1.39793
47,2,1,0.01,0.3,0.5,0.01,3.63596,0.95445
48,2,1,0.01,0.3,0.5,0.01,3.62359,0.80223
49,2,1,0.01,0.3,0.5,0.01,3.64086,0.96816
50,2,1,0.01,0.3,0.5,0.01,3.60214,0.71127
51,2,1,0.01,0.3,0.5,0.01,3.64093,0.97141
52,2,1,0.01,0.3,0.5,0.01,3.61499,0.77113
53,2,1,0.01,0.3,0.5,0.01,3.63445,0.95153
54,2,1,0.01,0.3,0.5,0.01,3.60294,0.71045
55,2,1,0.01,0.3,0.5,0.01,3.61893,0.83089
56,2,1,0.01,0.3,0.5,0.01,3.63723,0.95521
57,2,1,0.01,0.3,0.5,0.01,3.63904,0.96507
58,2,1,0.01,0.3,0.5,0.01,3.61505,0.77277
59,2,1,0.01,0.3,0.5,0.01,3.60572,0.73455
60,2,1,0.01,0.3,0.5,0.01,3.61904,0.7864
61,2,1,0.01,0.3,0.5,0.01,3.81992,1.40315
62,2,1,0.01,0.3,0.5,0.01,3.62272,0.85125
63,2,1,0.01,0.3,0.5,0.01,3.63523,0.94985
64,2,1,0.01,0.3,0.5,0.01,3.6226,0.76038
65,2,1,0.01,0.3,0.5,0.01,3.62243,0.79853
66,2,1,0.01,0.3,0.5,0.01,3.62224,0.79753
67,2,1,0.01,0.3,0.5,0.01,3.63794,0.94392
68,2,1,0.01,0.3,0.5,0.01,3.64502,0.97823
69,2,1,0.01,0.3,0.5,0.01,3.62208,0.79668
70,2,1,0.01,0.3,0.5,0.01,3.63747,0.95617
71,2,1,0.01,0.3,0.5,0.01,3.62301,0.80087
72,2,1,0.01,0.3,0.5,0.01,3.62282,0.86125
73,2,1,0.01,0.3,0.5,0.01,3.63262,0.91761
74,2,1,0.01,0.3,0.5,0.01,3.62444,0.88862
75,2,1,0.01,0.3,0.5,0.01,3.60048,0.69455
76,2,1,0.01,0.3,0.5,0.01,3.63737,0.95936
77,2,1,0.01,0.3,0.5,0.01,3.6053,0.73005
78,2,1,0.01,0.3,0.5,0.01,3.62303,0.80058
79,2,1,0.01,0.3,0.5,0.01,3.78424,1.30519
80,2,1,0.01,0.3,0.5,0.01,3.62355,0.88131
81,2,1,0.01,0.3,0.5,0.01,3.61705,0.78058
82,2,1,0.01,0.3,0.5,0.01,3.60476,0.71364
83,2,1,0.01,0.3,0.5,0.01,3.62999,0.90881
84,2,1,0.01,0.3,0.5,0.01,3.62248,0.79888
85,2,1,0.01,0.3,0.5,0.01,3.81816,1.39833
86,2,1,0.01,0.3,0.5,0.01,3.62822,0.90054
87,2,1,0.01,0.3,0.5,0.01,3.64237,0.97659
88,2,1,0.01,0.3,0.5,0.01,3.64702,0.86363
89,2,1,0.01,0.3,0.5,0.01,3.61665,0.77855
90,2,1,0.01,0.3,0.5,0.01,3.62834,0.89471
91,2,1,0.01,0.3,0.5,0.01,3.64533,0.97141
92,2,1,0.01,0.3,0.5,0.01,3.64275,0.97624
93,2,1,0.01,0.3,0.5,0.01,3.63975,0.96823
94,2,1,0.01,0.3,0.5,0.01,3.61785,0.78132
95,2,1,0.01,0.3,0.5,0.01,3.62458,0.88631
96,2,1,0.01,0.3,0.5,0.01,3.61948,0.78872
97,2,1,0.01,0.3,0.5,0.01,3.62003,0.79053
98,2,1,0.01,0.3,0.5,0.01,3.64106,0.97302
99,2,1,0.01,0.3,0.5,0.01,3.6178,0.78225
0,2,1,0.01,0.3,0.5,0.0025,3.64091,1.38624
1,2,1,0.01,0.3,0.5,0.0025,3.84861,1.86494
2,2,1,0.01,0.3,0.5,0.0025,3.64483,1.44091
3,2,1,0.01,0.3,0.5,0.0025,3.64109,1.42605
4,2,1,0.01,0.3,0.5,0.0025,3.63325,1.36711
